1 ,"","","","","","","","","","",""
MARYMOUNT HOSPITAL ,76 ,0 ,76 ,56 ,"4,931 ","19,192 ","5,038 ","19,664 ",52 ,3.9 ,69.0% 
MEMORIAL HOSPITAL INC ,47 ,0 ,47 ,41 ,"3,103 ","9,846 ","3,166 ","9,758 ",27 ,3.1 ,57.2% 
MIDDLESBORO ARH HOSPITAL ,96 ,0 ,96 ,96 ,"3,741 ","16,573 ","3,791 ","16,653 ",45 ,4.4 ,47.2% 
PINEVILLE COMMUNITY HOSPITAL ,120 ,0 ,120 ,120 ,"4,578 ","21,314 ","4,595 ","21,828 ",58 ,4.8 ,48.5% 
ROCKCASTLE HOSPITAL ,26 ,0 ,26 ,20 ,"1,025 ","3,527 ","1,035 ","3,593 ",10 ,3.5 ,37.1% 
"",708 ,54 ,762 ,700 ,"35,725 ","146,258 ","35,377 ","147,458 ",400 ,4.2 ,52.4% 
14 ,"","","","","","","","","","",""
CASEY COUNTY HOSPITAL ,24 ,0 ,24 ,24 ,525 ,"1,653 ",530 ,"1,646 ",5 ,3.1 ,18.8% 
CLINTON COUNTY HOSPITAL INC ,42 ,0 ,42 ,42 ,"1,816 ","7,409 ","1,803 ","7,362 ",20 ,4.1 ,48.2% 
CUMBERLAND COUNTY HOSPITAL ,31 ,0 ,31 ,31 ,"1,479 ","6,178 ","1,474 ","6,213 ",17 ,4.2 ,54.5% 
JANE TODD CRAWFORD MEMORIAL HOSP ,22 ,20 ,42 ,42 ,"1,519 ","8,272 ","1,498 ","8,251 ",23 ,5.5 ,53.8% 
LAKE CUMBERLAND REGIONAL HOSPITAL ,161 ,34 ,195 ,187 ,"11,642 ","47,856 ","11,661 ","47,875 ",131 ,4.1 ,67.1% 
RUSSELL COUNTY HOSPITAL ,45 ,0 ,45 ,45 ,"1,079 ","4,168 ","1,079 ","4,159 ",11 ,3.9 ,25.3% 
TAYLOR COUNTY HOSPITAL ,90 ,0 ,90 ,90 ,"3,321 ","16,295 ","3,335 ","16,295 ",45 ,4.9 ,49.5% 
WAYNE COUNTY HOSPITAL INC ,30 ,0 ,30 ,30 ,"1,006 ","2,819 ","1,007 ","2,809 ",8 ,2.8 ,25.7% 
WESTLAKE REGIONAL HOSPITAL ,49 ,28 ,77 ,77 ,"2,758 ","14,111 ","2,749 ","15,912 ",39 ,5.8 ,50.1% 
15 ,"","","","","","","","","","",""
BEREA HOSPITAL ,48 ,0 ,48 ,48 ,"1,660 ","6,576 ","1,670 ","6,564 ",18 ,3.9 ,37.4% 
BOURBON COMMUNITY HOSPITAL ,33 ,25 ,58 ,58 ,"1,571 ","6,231 ","1,575 ","6,417 ",17 ,4.1 ,29.4% 
CENTRAL BAPTIST HOSPITAL ,371 ,0 ,371 ,366 ,"19,612 ","89,502 ","19,653 ","89,539 ",245 ,4.6 ,65.9% 
CLARK REGIONAL MEDICAL CENTER ,75 ,0 ,75 ,75 ,"2,457 ","8,091 ","2,457 ","8,091 ",22 ,3.3 ,29.5% 
EASTERN STATE HOSPITAL ,0 ,323 ,323 ,197 ,"1,561 ","42,814 ","1,549 ","65,288 ",117 ,42.1 ,36.2% 
EPHRAIM MCDOWELL REG MEDICAL CTR ,114 ,38 ,152 ,152 ,"7,643 ","38,056 ","7,690 ","38,584 ",104 ,5.0 ,68.4% 
FORT LOGAN HOSPITAL ,43 ,0 ,43 ,43 ,"1,131 ","4,094 ","1,124 ","4,064 ",11 ,3.6 ,26.0% 
FRANKFORT REGIONAL MEDICAL CENTER ,161 ,12 ,173 ,146 ,"5,065 ","21,403 ","5,077 ","22,290 ",58 ,4.4 ,33.8% 
GARRARD COUNTY MEMORIAL HOSPITAL ,15 ,0 ,15 ,15 ,413 ,"1,525 ",412 ,"1,504 ",4 ,3.7 ,27.8% 
GEORGETOWN COMMUNITY HOSPITAL ,75 ,0 ,75 ,58 ,"1,223 ","4,134 ","1,223 ","4,124 ",11 ,3.4 ,15.1% 
HARRISON MEMORIAL HOSPITAL ,61 ,0 ,61 ,61 ,"1,748 ","6,007 ","1,750 ","6,112 ",16 ,3.5 ,26.9% 
MARCUM AND WALLACE MEMORIAL HOSP ,25 ,0 ,25 ,15 ,542 ,"1,525 ",537 ,"1,498 ",4 ,2.8 ,16.7% 
NICHOLAS COUNTY HOSPITAL ,15 ,0 ,15 ,15 ,754 ,"2,869 ",760 ,"2,962 ",8 ,3.9 ,52.3% 
PATTIE A CLAY HOSPITAL ,105 ,0 ,105 ,95 ,"4,718 ","18,218 ","4,705 ","18,218 ",50 ,3.9 ,47.4% 
RIDGE BEHAVIORAL HEALTH SYSTEM ,0 ,90 ,90 ,90 ,"1,383 ","14,114 ","1,385 ","14,417 ",39 ,10.4 ,42.8% 
SAINT JOSEPH EAST ,166 ,0 ,166 ,166 ,"3,416 ","13,784 ","3,422 ","13,872 ",38 ,4.1 ,22.7% 
SAMARITAN HOSPITAL ,271 ,31 ,302 ,144 ,"3,800 ","19,752 ","3,790 ","19,799 ",54 ,5.2 ,17.9% 
SHRINERS HOSP FOR CHILDREN ,50 ,0 ,50 ,50 ,"1,165 ","5,969 ","1,167 ","6,027 ",16 ,5.2 ,32.6% 
ST JOSEPH HOSPITAL ,400 ,46 ,446 ,446 ,"16,291 ","86,403 ","16,294 ","86,201 ",236 ,5.3 ,52.9% 
THE JAMES B HAGGIN MEMORIAL  ,15 ,0 ,15 ,15 ,766 ,"2,957 ",764 ,"2,927 ",8 ,3.8 ,53.9% 
HOSPITAL ,"","","","","","","","","","",""
UNIVERSITY OF KY HOSPITAL ,456 ,17 ,473 ,406 ,"22,417 ","124,030 ","20,541 ","124,058 ",339 ,6.0 ,71.6% 
