1,"","","","","","","","","","",""
Baptist Hospital East ,356 ,22 ,378 ,378 ,"25,838 ","118,002 ","25,884 ","118,609 ",323 ,4.6 ,85.5%
Baptist Hospital Northeast ,90 ,0 ,90 ,90 ,"3,304 ","12,778 ","3,311 ","13,090 ",35 ,4.0 ,38.9%
Caritas Medical Center ,298 ,0 ,298 ,192 ,"10,822 ","48,831 ","10,781 ","49,084 ",134 ,4.6 ,44.9%
Caritas Peace Center ,0 ,416 ,416 ,246 ,"4,112 ","79,094 ","4,092 ","96,320 ",217 ,23.5 ,52.1%
Central State Hospital ,0 ,192 ,192 ,123 ,"1,351 ","40,987 ","1,347 ","37,896 ",112 ,28.1 ,58.5%
Jewish Hospital ,412 ,0 ,412 ,412 ,"20,230 ","123,709 ","20,188 ","123,648 ",339 ,6.1 ,82.3%
Jewish Hospital Shelbyville ,70 ,0 ,70 ,70 ,"2,834 ","12,751 ","2,851 ","12,834 ",35 ,4.5 ,49.9%
Kentucky Correctional Psychiatric Ctr ,0 ,97 ,97 ,97 ,708 ,"29,924 ",715 ,"47,762 ",82 ,66.8 ,84.5%
Norton Audubon Hospital ,432 ,0 ,432 ,278 ,"14,597 ","76,968 ","14,554 ","77,199 ",211 ,5.3 ,48.8%
Norton Hsp/Kosair Chdrn Hsp/Norton Pav ,895 ,60 ,955 ,649 ,"26,588 ","154,761 ","26,607 ","154,263 ",424 ,5.8 ,44.4%
Norton Southwest Hospital ,127 ,0 ,127 ,9 ,"2,103 ","8,108 ","2,136 ","8,342 ",22 ,3.9 ,17.5%
Norton Suburban Hospital ,343 ,0 ,343 ,332 ,"16,534 ","76,735 ","16,474 ","76,393 ",210 ,4.6 ,61.3%
Ten Broeck Dupont ,0 ,54 ,54 ,54 ,"1,169 ","19,007 ","1,172 ","18,687 ",52 ,15.9 ,96.4%
Ten Broeck Hospital ,0 ,82 ,82 ,82 ,"1,125 ","27,888 ","1,129 ","26,468 ",76 ,23.4 ,93.2%
University of Louisville Hospital ,364 ,40 ,404 ,300 ,"14,580 ","95,187 ","14,578 ","95,560 ",261 ,6.6 ,64.6%
"","3,387 ",963 ,"4,350 ","3,312 ","145,895 ","924,730 ","145,819 ","956,155 ","2,534 ",6.6 ,58.2%
7,"","","","","","","","","","",""
Northkey Community Care Intensive Services ,0 ,51 ,51 ,24 ,393 ,"6,339 ",389 ,"6,011 ",17 ,15.5 ,34.1%
St Elizabeth Medical Center North ,193 ,8 ,201 ,38 ,"1,971 ","7,988 ","1,981 ","8,333 ",22 ,4.2 ,10.9%
St Elizabeth Medical Center South ,318 ,44 ,362 ,362 ,"24,124 ","101,875 ","24,076 ","100,990 ",279 ,4.2 ,77.1%
St Luke Hospital East ,251 ,0 ,251 ,163 ,"7,193 ","35,797 ","6,963 ","34,879 ",98 ,5.0 ,39.1%
St Luke Hospital West ,139 ,22 ,161 ,161 ,"8,747 ","39,533 ","8,593 ","38,921 ",108 ,4.5 ,67.3%
"",901 ,125 ,"1,026 ",748 ,"42,428 ","191,532 ","42,002 ","189,134 ",525 ,4.5 ,51.1%
8,"","","","","","","","","","",""
Fleming County Hospital ,52 ,0 ,52 ,52 ,"2,214 ","8,431 ","2,213 ","8,431 ",23 ,3.8 ,44.4%
Meadowview Regional Medical Center ,101 ,0 ,101 ,86 ,"3,507 ","9,727 ","3,513 ","9,870 ",27 ,2.8 ,26.4%
9,"","","","","","","","","","",""
Mary  Chiles Hospital ,56 ,7 ,63 ,56 ,"1,845 ","6,702 ","1,828 ","6,681 ",18 ,3.7 ,29.1%
St Claire Medical Center ,119 ,20 ,139 ,139 ,"5,094 ","18,274 ","5,098 ","18,412 ",50 ,3.6 ,36.0%
"",175 ,27 ,202 ,195 ,"6,939 ","24,976 ","6,926 ","25,093 ",68 ,3.6 ,33.9%
10,"","","","","","","","","","",""
Kings Daughters Medical Center ,321 ,27 ,348 ,348 ,"22,613 ","95,596 ","22,492 ","95,713 ",262 ,4.3 ,75.3%
Our Lady of Bellefonte Hospital ,174 ,16 ,190 ,190 ,"9,845 ","30,841 ","10,326 ","30,841 ",84 ,3.0 ,44.5%
Three Rivers Medical Center ,71 ,19 ,90 ,90 ,"5,124 ","17,815 ","5,124 ","17,815 ",49 ,3.5 ,54.2%
"",566 ,62 ,628 ,628 ,"37,582 ","144,252 ","37,942 ","144,369 ",395 ,3.8 ,62.9%
11,"","","","","","","","","","",""
Highlands Regional Medical Center ,154 ,12 ,166 ,125 ,"6,304 ","27,053 ","6,293 ","27,054 ",74 ,4.3 ,44.6%
McDowell ARH Hospital ,50 ,0 ,50 ,40 ,"1,560 ","4,345 ","1,545 ","4,367 ",12 ,2.8 ,23.8%
Paul B Hall Regional Medical Center ,72 ,0 ,72 ,72 ,"4,635 ","17,388 ","4,648 ","17,144 ",48 ,3.7 ,66.2%
Pikeville Medical Center ,221 ,0 ,221 ,212 ,"7,860 ","38,809 ","7,841 ","38,663 ",106 ,4.9 ,48.1%
Williamson ARH Hospital ,113 ,0 ,113 ,88 ,"4,086 ","18,253 ","4,111 ","17,785 ",50 ,4.3 ,44.3%
"",610 ,12 ,622 ,537 ,"24,445 ","105,848 ","24,438 ","105,013 ",290 ,4.3 ,46.6%
12,"","","","","","","","","","",""
Hazard ARH Regional Medical Center ,188 ,100 ,288 ,292 ,"13,557 ","73,172 ","13,243 ","63,528 ",200 ,4.8 ,69.6%
Kentucky  River Medical Center ,55 ,0 ,55 ,55 ,"4,501 ","13,236 ","4,490 ","13,244 ",36 ,2.9 ,65.9%
Whitesburg ARH Hospital ,90 ,0 ,90 ,90 ,"4,228 ","15,762 ","4,223 ","13,674 ",43 ,3.2 ,48.0%
13,"","","","","","","","","","",""
Baptist Regional Medical Center ,146 ,34 ,180 ,180 ,"8,661 ","42,240 ","8,655 ","42,896 ",116 ,5.0 ,64.3%
Harlan ARH Hospital ,130 ,20 ,150 ,130 ,"5,084 ","20,476 ","4,075 ","16,569 ",56 ,4.1 ,37.4%
Marymount Medical Center ,89 ,0 ,89 ,89 ,"7,027 ","25,214 ","7,005 ","24,855 ",69 ,3.5 ,77.6%
Memorial Hospital Inc ,63 ,0 ,63 ,63 ,"3,735 ","13,968 ","3,952 ","13,827 ",38 ,3.5 ,60.7%
Middlesboro ARH Hospital ,96 ,0 ,96 ,96 ,"3,986 ","13,818 ","4,015 ","13,895 ",38 ,3.5 ,39.4%
Pineville Community Hospital ,120 ,0 ,120 ,120 ,"4,185 ","16,955 ","4,204 ","19,333 ",46 ,4.6 ,38.7%
Rockcastle Hospital ,26 ,0 ,26 ,20 ,"1,362 ","4,533 ","1,366 ","4,547 ",12 ,3.3 ,47.8%
"",670 ,54 ,724 ,698 ,"34,040 ","137,204 ","33,272 ","135,922 ",376 ,4.1 ,51.9%
14,"","","","","","","","","","",""
Clinton County  Hospital Inc ,42 ,0 ,42 ,42 ,"2,047 ","9,123 ","2,032 ","9,085 ",25 ,4.5 ,59.5%
Lake Cumberland Regional Hospital ,186 ,34 ,220 ,220 ,"11,065 ","50,920 ","11,633 ","50,920 ",140 ,4.4 ,63.4%
Taylor Regional Hospital ,90 ,0 ,90 ,90 ,"3,367 ","13,445 ","3,376 ","13,445 ",37 ,4.0 ,40.9%
Westlake Regional Hospital ,49 ,28 ,77 ,51 ,"1,761 ","6,609 ","1,753 ","6,481 ",18 ,3.7 ,23.5%
"",367 ,62 ,429 ,403 ,"18,240 ","80,097 ","18,794 ","79,931 ",219 ,4.3 ,51.2%
15,"","","","","","","","","","",""
Berea Hospital ,48 ,0 ,48 ,48 ,"1,648 ","6,907 ","1,652 ","7,018 ",19 ,4.2 ,39.4%
Bourbon Community Hospital ,33 ,25 ,58 ,58 ,"1,484 ","6,420 ","1,485 ","6,418 ",18 ,4.3 ,30.3%
Central Baptist Hospital ,371 ,0 ,371 ,347 ,"18,948 ","86,932 ","18,928 ","88,112 ",238 ,4.7 ,64.2%
Clark Regional Medical Center ,75 ,0 ,75 ,75 ,"2,350 ","8,632 ","2,728 ","8,331 ",24 ,3.1 ,31.5%
Eastern State Hospital ,0 ,323 ,323 ,197 ,"2,348 ","60,537 ","2,317 ","62,356 ",166 ,26.9 ,51.3%
Ephraim Mcdowell Reg Medical Ctr ,124 ,38 ,162 ,146 ,"8,385 ","38,857 ","8,414 ","38,553 ",106 ,4.6 ,65.7%
Frankfort Regional Medical Center ,173 ,0 ,173 ,134 ,"4,574 ","16,533 ","4,579 ","17,255 ",45 ,3.8 ,26.2%
Georgetown Community Hospital ,75 ,0 ,75 ,46 ,"2,657 ","4,284 ","3,178 ","7,829 ",12 ,2.5 ,15.6%
Harrison Memorial Hospital ,61 ,0 ,61 ,61 ,"1,885 ","6,761 ","1,884 ","6,396 ",19 ,3.4 ,30.4%
Pattie A Clay Regional Medical Ctr ,105 ,0 ,105 ,95 ,"3,903 ","15,885 ","3,907 ","15,895 ",44 ,4.1 ,41.4%
Ridge Behavioral Health Sy stem ,0 ,90 ,90 ,90 ,"2,819 ","21,455 ","2,810 ","21,455 ",59 ,7.6 ,65.3%
Saint Joseph East ,136 ,0 ,136 ,136 ,"7,222 ","25,425 ","7,231 ","27,203 ",70 ,3.8 ,51.2%
Saint Joseph Hospital ,446 ,0 ,446 ,446 ,"18,619 ","92,112 ","18,645 ","92,846 ",252 ,5.0 ,56.6%
Samaritan Hospital ,230 ,31 ,261 ,261 ,"4,833 ","24,820 ","4,825 ","24,777 ",68 ,5.1 ,26.1%
Shriners Hosp For Children ,50 ,0 ,50 ,50 ,"1,297 ","4,780 ","1,300 ","4,872 ",13 ,3.7 ,26.2%
University of Kentucky Hospital ,456 ,17 ,473 ,454 ,"23,331 ","128,933 ","23,288 ","129,337 ",353 ,5.6 ,74.7%
