1 PURCHASE,"","","","","","","","","","",""
Owensboro Medical Health System ,415 ,12 ,427 ,336 ,"16,763 ","63,115 ","16,836 ","63,115 ",173 ,3.7 ,40.5%
River Valley Behavioral Health ,0 ,80 ,80 ,80 ,646 ,"17,943 ",645 ,"17,943 ",49 ,27.8 ,61.4%
"",599 ,100 ,699 ,600 ,"23,912 ","108,801 ","23,978 ","108,696 ",298 ,4.5 ,42.6%
4 BARREN RIVER,"","","","","","","","","","",""
Greenview Regional Hospital ,211 ,0 ,211 ,211 ,"3,556 ","14,055 ","3,553 ","14,008 ",39 ,3.9 ,18.2%
Logan Memorial Hospital ,92 ,0 ,92 ,63 ,"1,744 ","6,870 ","1,741 ","7,317 ",19 ,4.2 ,20.5%
Monroe County Medical Center ,49 ,0 ,49 ,49 ,"2,375 ","9,819 ","2,377 ","9,818 ",27 ,4.1 ,54.9%
4 BARREN RIVER,"","","","","","","","","","",""
Rivendell Behavioral Health Services ,0 ,84 ,84 ,84 ,501 ,"28,698 ",483 ,"27,782 ",79 ,57.5 ,93.6%
T J Samson Community Hospital ,180 ,0 ,180 ,165 ,"7,564 ","27,665 ","7,570 ","27,794 ",76 ,3.7 ,42.1%
The Medical Center At Bowling Green ,266 ,36 ,302 ,284 ,"16,071 ","75,826 ","16,138 ","75,558 ",208 ,4.7 ,68.8%
"",798 ,120 ,918 ,856 ,"31,811 ","162,933 ","31,862 ","162,277 ",446 ,5.1 ,48.6%
5 LINCOLN TRAIL,"","","","","","","","","","",""
Flaget Memorial Hospital ,40 ,0 ,40 ,40 ,"2,395 ","7,910 ","2,406 ","7,979 ",22 ,3.3 ,54.2%
Hardin Memorial Hospital ,270 ,15 ,285 ,253 ,"11,949 ","56,376 ","11,946 ","56,532 ",154 ,4.7 ,54.2%
Lincoln Trail Behavioral Health System ,0 ,87 ,87 ,87 ,974 ,"18,045 ",940 ,"17,584 ",49 ,18.7 ,56.8%
Spring View Hospital ,75 ,0 ,75 ,75 ,"2,055 ","7,028 ","2,070 ","7,184 ",19 ,3.5 ,25.7%
Twin Lakes Regional Medical Center ,75 ,0 ,75 ,75 ,"3,317 ","13,503 ","3,317 ","13,392 ",37 ,4.0 ,49.3%
"",460 ,102 ,562 ,530 ,"20,690 ","102,862 ","20,679 ","102,671 ",282 ,5.0 ,50.1%
6 KENTUCKIANA,"","","","","","","","","","",""
Baptist Hospital East ,356 ,22 ,378 ,378 ,"26,379 ","119,918 ","26,386 ","123,269 ",329 ,4.7 ,86.9%
Baptist Hospital Northeast ,90 ,0 ,90 ,90 ,"3,011 ","11,651 ","3,025 ","11,959 ",32 ,4.0 ,35.5%
Central State Hospital ,0 ,192 ,192 ,125 ,"1,175 ","34,855 ","1,182 ","36,665 ",95 ,31.0 ,49.7%
Jewish Hospital ,412 ,0 ,412 ,412 ,"21,092 ","124,403 ","21,088 ","124,943 ",341 ,5.9 ,82.7%
Jewish Hospital Shelbyville ,70 ,0 ,70 ,70 ,"2,471 ","10,783 ","2,481 ","10,796 ",30 ,4.4 ,42.2%
Kentucky Correctional Psychiatric Ctr ,0 ,97 ,97 ,85 ,673 ,"26,868 ",674 ,"27,667 ",74 ,41.0 ,75.9%
Norton Audubon Hospital ,432 ,0 ,432 ,268 ,"13,266 ","71,486 ","13,249 ","71,509 ",196 ,5.4 ,45.3%
Norton Hsp/Kosair Chdrn Hsp/Norton ,859 ,66 ,925 ,648 ,"27,606 ","158,730 ","27,636 ","157,227 ",435 ,5.7 ,47.0%
Healthcare Pav,"","","","","","","","","","",""
Norton Suburban Hospital ,373 ,0 ,373 ,348 ,"17,526 ","79,930 ","17,522 ","80,583 ",219 ,4.6 ,58.7%
Our Lady of Peace ,0 ,416 ,416 ,246 ,"4,271 ","82,279 ","4,321 ","81,995 ",225 ,19.0 ,54.2%
Saints Mary And Elizabeth Hospital ,298 ,0 ,298 ,203 ,"11,682 ","56,656 ","11,681 ","56,831 ",155 ,4.9 ,52.1%
6 KENTUCKIANA,"","","","","","","","","","",""
Ten Broeck Dupont ,0 ,54 ,54 ,54 ,994 ,"18,488 ","1,000 ","18,596 ",51 ,18.6 ,93.8%
Ten Broeck Hospital ,0 ,82 ,82 ,82 ,"1,185 ","28,297 ","1,181 ","27,911 ",78 ,23.6 ,94.5%
University Of Louisville Hospital ,364 ,40 ,404 ,348 ,"16,060 ","104,228 ","16,024 ","103,519 ",286 ,6.5 ,70.7%
"","3,254 ",969 ,"4,223 ","3,357 ","147,391 ","928,572 ","147,450 ","933,470 ","2,544 ",6.3 ,60.2%
7 NORTHERN KY,"","","","","","","","","","",""
Northkey Community Care intensive ,0 ,51 ,51 ,25 ,375 ,"6,263 ",374 ,"5,844 ",17 ,15.6 ,33.6%
Services,"","","","","","","","","","",""
St Elizabeth Medical Center North ,85 ,8 ,93 ,0 ,67 ,312 ,72 ,310 ,1 ,4.3 ,0.9%
St Elizabeth Medical Center South ,436 ,44 ,480 ,441 ,"29,256 ","125,641 ","29,206 ","126,295 ",344 ,4.3 ,71.7%
St Luke Hospital East ,251 ,0 ,251 ,163 ,"7,003 ","34,927 ","7,047 ","35,104 ",96 ,5.0 ,38.1%
St Luke Hospital West ,139 ,22 ,161 ,161 ,"8,543 ","39,843 ","8,462 ","39,571 ",109 ,4.7 ,67.8%
"",911 ,125 ,"1,036 ",790 ,"45,244 ","206,986 ","45,161 ","207,124 ",567 ,4.6 ,54.7%
8 BUFFALO TRACE,"","","","","","","","","","",""
Fleming County Hospital ,52 ,0 ,52 ,52 ,"1,910 ","8,565 ","1,889 ","8,422 ",23 ,4.5 ,45.1%
Meadowview Regional Medical Center ,101 ,0 ,101 ,86 ,"3,696 ","10,655 ","3,711 ","10,615 ",29 ,2.9 ,28.9%
"",153 ,0 ,153 ,138 ,"5,606 ","19,220 ","5,600 ","19,037 ",53 ,3.4 ,34.4%
9 GATEWAY,"","","","","","","","","","",""
St Claire Medical Center ,119 ,20 ,139 ,139 ,"5,181 ","19,289 ","5,171 ","18,925 ",53 ,3.7 ,38.0%
St Joseph Mount Sterling Hosp ,56 ,7 ,63 ,50 ,"2,073 ","6,872 ","2,061 ","6,845 ",19 ,3.3 ,29.9%
"",175 ,27 ,202 ,189 ,"7,254 ","26,161 ","7,232 ","25,770 ",72 ,3.6 ,35.5%
10 FIVCO,"","","","","","","","","","",""
Kings Daughters Medical Center ,321 ,27 ,348 ,348 ,"23,629 ","100,166 ","23,592 ","100,348 ",274 ,4.3 ,78.9%
Our Lady of Bellefonte Hospital ,174 ,16 ,190 ,190 ,"6,760 ","28,110 ","6,754 ","28,231 ",77 ,4.2 ,40.5%
Three Rivers Medical Center ,71 ,19 ,90 ,90 ,"4,991 ","17,275 ","4,991 ","17,275 ",47 ,3.5 ,52.6%
"",566 ,62 ,628 ,628 ,"35,380 ","145,551 ","35,337 ","145,854 ",399 ,4.1 ,63.5%
11 BIG SANDY,"","","","","","","","","","",""
Highlands Regional Medical Center ,154 ,12 ,166 ,125 ,"6,846 ","27,307 ","6,818 ","27,196 ",75 ,4.0 ,45.1%
Paul B Hall Regional Medical Center ,72 ,0 ,72 ,72 ,"3,961 ","16,287 ","3,973 ","16,190 ",45 ,4.1 ,62.0%
Pikeville Medical Center ,221 ,0 ,221 ,212 ,"8,234 ","38,568 ","8,244 ","38,461 ",106 ,4.7 ,47.8%
Williamson ARH Hospital ,113 ,0 ,113 ,88 ,"2,950 ","14,193 ","2,989 ","14,481 ",39 ,4.8 ,34.4%
"",560 ,12 ,572 ,497 ,"21,991 ","96,355 ","22,024 ","96,328 ",264 ,4.4 ,46.2%
12 KY RIVER,"","","","","","","","","","",""
Hazard ARH Regional Medical Center ,188 ,100 ,288 ,288 ,"11,973 ","76,504 ","12,423 ","83,139 ",210 ,6.7 ,72.8%
Kentucky River Medical Center ,55 ,0 ,55 ,55 ,"3,681 ","10,615 ","3,706 ","10,687 ",29 ,2.9 ,52.9%
Whitesburg ARH Hospital ,90 ,0 ,90 ,75 ,"3,643 ","13,874 ","3,690 ","14,156 ",38 ,3.8 ,42.2%
"",333 ,100 ,433 ,418 ,"19,297 ","100,993 ","19,819 ","107,982 ",277 ,5.4 ,63.9%
13 CUMBERLAND VALLEY,"","","","","","","","","","",""
Baptist Regional Medical Center ,162 ,34 ,196 ,196 ,"8,503 ","37,352 ","8,532 ","37,397 ",102 ,4.4 ,52.2%
Harlan ARH Hospital ,130 ,30 ,160 ,130 ,"4,261 ","16,556 ","4,276 ","16,698 ",45 ,3.9 ,28.3%
Marymount Medical Center ,89 ,0 ,89 ,89 ,"6,941 ","26,624 ","6,937 ","26,224 ",73 ,3.8 ,82.0%
Memorial Hospital ,63 ,0 ,63 ,63 ,"3,020 ","11,777 ","3,053 ","13,384 ",32 ,4.4 ,51.2%
Middlesboro ARH Hospital ,96 ,0 ,96 ,96 ,"3,286 ","11,291 ","3,290 ","11,301 ",31 ,3.4 ,32.2%
Pineville Community Hospital ,120 ,0 ,120 ,120 ,"3,897 ","16,772 ","3,918 ","17,842 ",46 ,4.6 ,38.3%
Rockcastle Hospital ,26 ,0 ,26 ,20 ,"1,493 ","4,499 ","1,489 ","4,465 ",12 ,3.0 ,47.4%
"",686 ,64 ,750 ,714 ,"31,401 ","124,871 ","31,495 ","127,311 ",342 ,4.0 ,45.6%
14 LAKE CUMBERLAND,"","","","","","","","","","",""
Clinton County Hospital ,42 ,0 ,42 ,42 ,"2,061 ","8,580 ","2,045 ","8,483 ",24 ,4.1 ,56.0%
Lake Cumberland Regional Hospital ,213 ,34 ,247 ,247 ,"13,536 ","72,567 ","13,588 ","72,567 ",199 ,5.3 ,80.5%
Taylor Regional Hospital ,90 ,0 ,90 ,90 ,"2,621 ","11,909 ","2,623 ","11,909 ",33 ,4.5 ,36.3%
Westlake Regional Hospital ,49 ,28 ,77 ,49 ,"1,908 ","6,637 ","1,903 ","6,667 ",18 ,3.5 ,23.6%
15 BLUEGRASS,"","","","","","","","","","",""
Bourbon Community Hospital ,33 ,25 ,58 ,58 ,"1,606 ","6,618 ","1,613 ","6,635 ",18 ,4.1 ,31.3%
Central Baptist Hospital ,371 ,0 ,371 ,345 ,"19,036 ","82,471 ","19,005 ","84,975 ",226 ,4.5 ,60.9%
Clark Regional Medical Center ,75 ,0 ,75 ,75 ,"2,885 ","8,727 ","2,895 ","8,837 ",24 ,3.1 ,31.9%
Eastern State Hospital ,0 ,323 ,323 ,197 ,"2,516 ","56,447 ","2,589 ","51,036 ",155 ,19.7 ,47.9%
Ephraim McDowell Reg Medical Ctr ,124 ,38 ,162 ,142 ,"7,955 ","39,225 ","7,985 ","39,288 ",107 ,4.9 ,66.3%
Frankfort Regional Medical Center ,173 ,0 ,173 ,134 ,"4,556 ","17,082 ","4,525 ","17,632 ",47 ,3.9 ,27.1%
Georgetown Community Hospital ,75 ,0 ,75 ,62 ,"2,588 ","7,588 ","2,555 ","7,449 ",21 ,2.9 ,27.7%
Harrison Memorial Hospital ,61 ,0 ,61 ,61 ,"1,792 ","5,942 ","1,789 ","5,959 ",16 ,3.3 ,26.7%
Pattie A Clay Regional Medical Ctr ,105 ,0 ,105 ,95 ,"3,797 ","14,240 ","3,791 ","14,255 ",39 ,3.8 ,37.2%
Ridge Behavioral Health System ,0 ,90 ,90 ,90 ,"2,653 ","27,120 ","2,649 ","27,120 ",74 ,10.2 ,82.6%
Saint Joseph East ,144 ,0 ,144 ,144 ,"8,190 ","29,445 ","8,362 ","31,849 ",81 ,3.8 ,56.0%
Saint Joseph Hospital ,468 ,0 ,468 ,468 ,"16,192 ","83,368 ","16,208 ","83,712 ",228 ,5.2 ,48.8%
Shriners Hosp for Children ,50 ,0 ,50 ,50 ,"1,330 ","5,367 ","1,335 ","5,416 ",15 ,4.1 ,29.4%
UKHealthCare Good Samaritan Hospital ,218 ,43 ,261 ,136 ,"5,007 ","24,103 ","5,317 ","23,466 ",66 ,4.4 ,25.3%
University Of Ky Hospital ,456 ,17 ,473 ,473 ,"27,179 ","151,661 ","27,155 ","152,553 ",416 ,5.6 ,87.8%
