1 PURCHASE,"","","","","","","","","","",""
Owensboro Medical Health System ,415 ,12 ,427 ,314 ,"17,867 ","72,767 ","17,957 ","73,083 ",199 ,4.1 ,46.7%
River Valley Behavioral Health ,0 ,80 ,80 ,80 ,560 ,"18,728 ",569 ,"18,728 ",51 ,32.9 ,64.1%
"",599 ,100 ,699 ,578 ,"24,017 ","116,789 ","24,153 ","117,676 ",320 ,4.9 ,45.8%
4 BARREN RIVER,"","","","","","","","","","",""
Greenview Regional Hospital ,211 ,0 ,211 ,211 ,"3,457 ","13,592 ","3,465 ","19,829 ",37 ,5.7 ,17.6%
Logan Memorial Hospital ,92 ,0 ,92 ,53 ,"1,763 ","7,286 ","1,758 ","7,543 ",20 ,4.3 ,21.7%
Monroe County Medical Center ,49 ,0 ,49 ,49 ,"2,317 ","9,252 ","2,316 ","9,237 ",25 ,4.0 ,51.7%
Rivendell Behavioral Health Services ,0 ,125 ,125 ,125 ,987 ,"38,326 ",965 ,"37,118 ",105 ,38.5 ,84.0%
T J Samson Community Hospital ,180 ,0 ,180 ,180 ,"6,840 ","24,325 ","6,840 ","24,365 ",67 ,3.6 ,37.0%
The Medical Center At Bowling Green ,273 ,36 ,309 ,279 ,"15,498 ","74,548 ","16,308 ","74,786 ",204 ,4.6 ,66.1%
"",805 ,161 ,966 ,897 ,"30,862 ","167,329 ","31,652 ","172,878 ",458 ,5.5 ,47.5%
5 LINCOLN TRAIL,"","","","","","","","","","",""
Flaget Memorial Hospital ,40 ,0 ,40 ,40 ,"2,277 ","7,292 ","2,278 ","7,276 ",20 ,3.2 ,49.9%
Hardin Memorial Hospital ,270 ,15 ,285 ,253 ,"12,582 ","56,438 ","12,574 ","56,733 ",155 ,4.5 ,54.3%
Lincoln Trail Behavioral Health System ,0 ,87 ,87 ,87 ,960 ,"21,941 ",954 ,"22,290 ",60 ,23.4 ,69.1%
Spring View Hospital ,75 ,0 ,75 ,75 ,"1,902 ","6,732 ","1,910 ","6,835 ",18 ,3.6 ,24.6%
Twin Lakes Regional Medical Center ,75 ,0 ,75 ,75 ,"3,157 ","10,964 ","3,159 ","10,967 ",30 ,3.5 ,40.1%
"",460 ,102 ,562 ,530 ,"20,878 ","103,367 ","20,875 ","104,101 ",283 ,5.0 ,50.4%
6 KIPDA,"","","","","","","","","","",""
Baptist Hospital East ,468 ,22 ,490 ,490 ,"29,017 ","125,197 ","29,006 ","127,468 ",343 ,4.4 ,70.0%
Baptist Hospital Northeast ,90 ,0 ,90 ,90 ,"3,523 ","13,434 ","3,514 ","13,595 ",37 ,3.9 ,40.9%
Central State Hospital ,0 ,192 ,192 ,112 ,"1,148 ","32,829 ","1,144 ","38,095 ",90 ,33.3 ,46.8%
Jewish Hospital ,412 ,20 ,432 ,432 ,"25,427 ","121,322 ","25,494 ","121,048 ",332 ,4.7 ,76.9%
Jewish Hospital Shelbyville ,70 ,0 ,70 ,61 ,"2,096 ","9,330 ","2,223 ","10,256 ",26 ,4.6 ,36.5%
Kentucky Correctional Psychiatric Ctr ,0 ,97 ,97 ,87 ,726 ,"20,514 ",751 ,"24,804 ",56 ,33.0 ,57.9%
Norton Audubon Hospital ,432 ,0 ,432 ,262 ,"12,501 ","63,921 ","12,493 ","63,899 ",175 ,5.1 ,40.5%
Norton Brownsboro Hospital ,127 ,0 ,127 ,78 ,927 ,"2,927 ",902 ,"2,824 ",8 ,3.1 ,6.3%
Norton Hsp/Kosair Chdrn Hsp/Norton ,"","","","","","","","","","",""
"",859 ,46 ,905 ,610 ,"27,641 ","164,343 ","27,676 ","163,876 ",450 ,5.9,49.8%
Healthcare Pav ,"","","","","","","","","","",""
Norton Suburban Hospital ,373 ,0 ,373 ,363 ,"15,811 ","73,300 ","15,900 ","72,871 ",201 ,4.6 ,53.8%
Our Lady of Peace ,0 ,396 ,396 ,240 ,"3,835 ","77,055 ","3,874 ","82,943 ",211 ,21.4 ,53.3%
Saints Mary And Elizabeth Hospital ,298 ,0 ,298 ,230 ,"11,719 ","52,770 ","11,701 ","52,667 ",145 ,4.5 ,48.5%
The Brook Hospital ,0 ,82 ,82 ,82 ,"1,078 ","24,737 ","1,074 ","25,432 ",68 ,23.7 ,82.6%
The Brook Hospital Dupont ,0 ,54 ,54 ,54 ,976 ,"17,943 ",973 ,"18,608 ",49 ,19.1 ,91.0%
University Of Louisville Hospital ,384 ,20 ,404 ,329 ,"15,239 ","92,478 ","15,253 ","92,478 ",253 ,6.1 ,62.7%
"","3,513 ",929 ,"4,442 ","3,520 ","151,664 ","892,100 ","151,978 ","910,864 ","2,444 ",6.0 ,55.0%
7 NORTHERN KY,"","","","","","","","","","",""
Northkey Community Care Intensive Serv ,0 ,51 ,51 ,30 ,449 ,"7,189 ",455 ,"7,126 ",20 ,15.7 ,38.6%
St Elizabeth Florance ,139 ,22 ,161 ,161 ,"8,527 ","35,018 ","8,570 ","35,948 ",96 ,4.2 ,59.6%
St Elizabeth Ft Thomas ,251 ,0 ,251 ,149 ,"6,491 ","31,239 ","6,489 ","31,213 ",86 ,4.8 ,34.1%
St Elizabeth Medical Center South ,436 ,44 ,480 ,480 ,"31,236 ","136,983 ","31,279 ","142,102 ",375 ,4.5 ,78.2%
"",826 ,117 ,943 ,820 ,"46,703 ","210,429 ","46,793 ","216,389 ",577 ,4.6 ,61.1%
8 BUFFALO TRACE,"","","","","","","","","","",""
Fleming County Hospital ,52 ,0 ,52 ,52 ,"1,544 ","6,546 ","1,544 ","6,546 ",18 ,4.2 ,34.5%
Meadowview Regional Medical Center ,101 ,0 ,101 ,86 ,"3,771 ","11,066 ","3,767 ","11,243 ",30 ,3.0 ,30.0%
"",153 ,0 ,153 ,138 ,"5,315 ","17,612 ","5,311 ","17,789 ",48 ,3.3 ,31.5%
9 GATEWAY,"","","","","","","","","","",""
St Claire Medical Center ,119 ,20 ,139 ,139 ,"5,729 ","23,610 ","5,753 ","23,654 ",65 ,4.1 ,46.5%
St Joseph Mount Sterling Hosp ,56 ,7 ,63 ,50 ,"1,615 ","6,637 ","1,797 ","6,522 ",18 ,3.6 ,28.9%
10 FIVCO,"","","","","","","","","","",""
Kings Daughters Medical Center ,401 ,27 ,428 ,428 ,"23,680 ","106,340 ","23,703 ","104,338 ",291 ,4.4 ,68.1%
Our Lady of Bellefonte Hospital ,174 ,16 ,190 ,190 ,"7,305 ","29,342 ","6,866 ","28,676 ",80 ,4.2 ,42.3%
Three Rivers Medical Center ,71 ,19 ,90 ,90 ,"4,813 ","17,234 ","4,813 ","17,234 ",47 ,3.6 ,52.5%
"",646 ,62 ,708 ,708 ,"35,798 ","152,916 ","35,382 ","150,248 ",419 ,4.2 ,59.2%
11 BIG SANDY,"","","","","","","","","","",""
Highlands Regional Medical Center ,154 ,12 ,166 ,139 ,"7,201 ","29,162 ","7,196 ","29,185 ",80 ,4.1 ,48.1%
Paul B Hall Regional Medical Center ,72 ,0 ,72 ,72 ,"4,498 ","17,709 ","4,512 ","17,525 ",49 ,3.9 ,67.4%
Pikeville Medical Center ,221 ,0 ,221 ,216 ,"9,248 ","40,034 ","9,228 ","39,886 ",110 ,4.3 ,49.6%
Williamson ARH Hospital ,113 ,0 ,113 ,88 ,"3,880 ","17,272 ","3,870 ","17,169 ",47 ,4.4 ,41.9%
"",560 ,12 ,572 ,515 ,"24,827 ","104,177 ","24,806 ","103,765 ",285 ,4.2 ,49.9%
12 KY RIVER,"","","","","","","","","","",""
Hazard ARH Regional Medical Center ,188 ,100 ,288 ,288 ,"13,003 ","72,900 ","13,038 ","72,980 ",200 ,5.6 ,69.3%
Kentucky River Medical Center ,55 ,0 ,55 ,55 ,"3,946 ","10,398 ","3,928 ","10,365 ",28 ,2.6 ,51.8%
Whitesburg ARH Hospital ,90 ,0 ,90 ,84 ,"4,371 ","14,566 ","3,903 ","12,315 ",40 ,3.2 ,44.3%
"",333 ,100 ,433 ,427 ,"21,320 ","97,864 ","20,869 ","95,660 ",268 ,4.6 ,61.9%
13 CUMBERLAND VALLEY,"","","","","","","","","","",""
Baptist Regional Medical Center ,162 ,44 ,206 ,206 ,"9,528 ","43,459 ","9,518 ","43,418 ",119 ,4.6 ,57.8%
Harlan ARH Hospital ,120 ,30 ,150 ,127 ,"5,433 ","18,673 ","5,456 ","18,882 ",51 ,3.5 ,34.1%
Memorial Hospital ,63 ,0 ,63 ,63 ,"2,492 ","8,834 ","2,497 ","8,832 ",24 ,3.5 ,38.4%
Middlesboro ARH Hospital ,96 ,0 ,96 ,96 ,"3,182 ","10,176 ","3,205 ","10,246 ",28 ,3.2 ,29.0%
Pineville Community Hospital ,120 ,0 ,120 ,120 ,"3,397 ","14,374 ","3,411 ","15,875 ",39 ,4.7 ,32.8%
Rockcastle Hospital ,26 ,0 ,26 ,20 ,"1,529 ","4,830 ","1,529 ","4,775 ",13 ,3.1 ,50.9%
Saint Joseph Hospital London ,89 ,0 ,89 ,89 ,"7,044 ","28,238 ","7,139 ","28,140 ",77 ,3.9 ,86.9%
"",676 ,74 ,750 ,721 ,"32,605 ","128,584 ","32,755 ","130,168 ",352 ,4.0 ,47.0%
14 LAKE CUMBERLAND,"","","","","","","","","","",""
Clinton County Hospital ,42 ,0 ,42 ,42 ,"2,257 ","9,440 ","2,265 ","9,497 ",26 ,4.2 ,61.6%
Lake Cumberland Regional Hospital ,186 ,34 ,220 ,220 ,"12,004 ","62,284 ","11,981 ","62,284 ",171 ,5.2 ,77.6%
Taylor Regional Hospital ,90 ,0 ,90 ,90 ,"3,101 ","12,728 ","3,102 ","12,728 ",35 ,4.1 ,38.7%
Westlake Regional Hospital ,49 ,28 ,77 ,49 ,"2,064 ","7,676 ","2,032 ","7,241 ",21 ,3.6 ,27.3%
"",367 ,62 ,429 ,401 ,"19,426 ","92,128 ","19,380 ","91,750 ",252 ,4.7 ,58.8%
15 BLUEGRASS,"","","","","","","","","","",""
Bourbon Community Hospital ,33 ,25 ,58 ,58 ,"1,698 ","7,922 ","1,764 ","8,360 ",22 ,4.7 ,37.4%
Central Baptist Hospital ,383 ,0 ,383 ,344 ,"18,415 ","84,932 ","18,466 ","88,099 ",233 ,4.8 ,60.8%
Clark Regional Medical Center ,75 ,0 ,75 ,75 ,"2,312 ","7,369 ","2,313 ","7,352 ",20 ,3.2 ,26.9%
Eastern State Hospital ,0 ,323 ,323 ,197 ,"2,636 ","50,851 ","2,641 ","28,119 ",139 ,10.6 ,43.1%
Ephraim McDowell Reg Medical Ctr ,159 ,38 ,197 ,171 ,"7,562 ","34,577 ","7,633 ","34,678 ",95 ,4.5 ,48.1%
Frankfort Regional Medical Center ,173 ,0 ,173 ,134 ,"4,488 ","16,804 ","4,468 ","17,058 ",46 ,3.8 ,26.6%
Georgetown Community Hospital ,75 ,0 ,75 ,75 ,"2,460 ","7,855 ","2,468 ","7,875 ",22 ,3.2 ,28.7%
Harrison Memorial Hospital ,61 ,0 ,61 ,61 ,"1,728 ","5,917 ","1,729 ","5,891 ",16 ,3.4 ,26.6%
Pattie A Clay Regional Medical Ctr ,105 ,0 ,105 ,95 ,"4,411 ","15,623 ","4,411 ","15,644 ",43 ,3.5 ,40.8%
Ridge Behavioral Health System ,0 ,90 ,90 ,90 ,"2,802 ","28,846 ","2,800 ","28,846 ",79 ,10.3 ,87.8%
Saint Joseph East ,144 ,0 ,144 ,144 ,"8,432 ","28,598 ","8,698 ","31,665 ",78 ,3.6 ,54.4%
Saint Joseph Hospital ,453 ,0 ,453 ,453 ,"16,665 ","87,981 ","16,687 ","88,570 ",241 ,5.3 ,53.2%
Shriners Hosp for Children ,50 ,0 ,50 ,50 ,"1,221 ","3,957 ","1,219 ","3,966 ",11 ,3.3 ,21.7%
UKHealthCare Good Samaritan Hospital ,230 ,31 ,261 ,152 ,"7,861 ","34,988 ","7,866 ","34,795 ",96 ,4.4 ,36.7%
University Of Ky Hospital ,489 ,0 ,489 ,489 ,"24,154 ","147,426 ","24,159 ","147,721 ",404 ,6.1 ,82.6%
