CALLOW AY,,,,,,,,,,,
Middlesboro ARH Hospital ,96,0,96,96,"1,888","6,852","2,164","8,906",19,4.1,19.50%
Pineville Com m unity Hospital ,108,12,120,120,"2,098","9,547","2,100","8,607",26,4.1,21.70%
CLAY,,,,,,,,,,,
Mem orial Hospital ,63,0,63,63,"1,821","6,148","1,811","6,197",17,3.4,26.70%
HARLAN,,,,,,,,,,,
Harlan ARH Hospital ,120,30,150,126,"5,355","18,694","5,621","20,834",51,3.7,34.10%
LAUREL,,,,,,,,,,,
Saint Joseph Hospital London ,150,0,150,100,"6,665","23,469","6,663","23,449",64,3.5,42.70%
ROCKCAST LE,,,,,,,,,,,
Rock castle Regional Hospital & ,20,0,20,20,725,"3,059",722,"3,044",8,4.2,41.80%
W HIT LEY,,,,,,,,,,,
Baptist Health Corbin ,162,44,206,206,"8,602","35,201","8,602","42,236",96,4.9,46.70%
ADAIR,,,,,,,,,,,
T  J Health Colum bia ,49,25,74,25,248,"1,203",243,"1,190",3,4.9,4.40%
CLINTON,,,,,,,,,,,
T he Medical Center at Albany ,42,0,42,42,692,"3,116",695,"3,157",9,4.5,20.30%
PULASKI,,,,,,,,,,,
Lak e Cum berland Regional Hospital ,231,34,265,265,"10,236","46,988","10,391","45,176",128,4.3,48.40%
T AYLOR,,,,,,,,,,,
T aylor Regional Hospital ,90,0,90,90,"2,615","10,088","2,625","10,088",28,3.8,30.60%
BOURBON,,,,,,,,,,,
Bourbon Com m unity Hospital ,25,33,58,58,"2,646","11,559","2,631","11,495",32,4.4,54.50%
BOYLE,,,,,,,,,,,
Ephraim  McDowell Reg Medical Ctr ,159,38,197,158,"6,463","29,333","6,396","29,113",80,4.6,40.70%
CLARK,,,,,,,,,,,
Clark  Regional Medical Center ,54,0,54,54,"3,171","8,841","3,070","8,860",24,2.9,44.70%
FAYET T E,,,,,,,,,,,
Baptist Health Lexington ,391,0,391,382,"18,321","87,494","18,309","87,230",239,4.8,61.10%
Eastern State Hospital ,0,195,195,140,"2,751","45,205","2,732","41,409",124,15.2,63.30%
Saint Joseph East ,185,0,185,150,"10,503","39,851","10,511","40,158",109,3.8,58.90%
Saint Joseph Hospital ,408,0,408,256,"13,360","70,763","13,381","71,184",193,5.3,47.40%
Shriners Hosp for Children ,50,0,50,50,127,439,127,469,1,3.7,2.40%
T he Ridge Behavioral Health System ,0,90,90,90,"2,288","18,030","2,288","18,030",49,7.9,54.70%
UKHealthCare Good Sam aritan Hospital ,149,31,180,180,"8,105","44,339","8,095","45,049",121,5.6,67.30%
University of Kentuck y Hospital ,724,0,724,724,"29,658","215,044","29,655","215,467",588,7.3,81.20%
FRANKLIN,,,,,,,,,,,
Frank fort Regional Medical Center ,161,12,173,116,"6,091","27,248","6,194","27,197",74,4.4,43.00%
HARRISON,,,,,,,,,,,
Harrison Mem orial Hospital ,61,0,61,61,"1,318","4,613","1,320","4,666",13,3.5,20.70%
MADISON,,,,,,,,,,,
Baptist Health Richm ond ,105,0,105,69,"2,959","11,497","2,974","11,588",31,3.9,29.90%
SCOT T,,,,,,,,,,,
Georgetown Com m unity Hospital ,75,0,75,58,"1,956","6,424","1,951","6,402",18,3.3,23.40%
