1,"","","","","","","","","","",""
MUHLENBERG COMMUNITY HOSPITAL ,90 ,0 ,90 ,90 ,"3,414 ","11,689 ","3,414 ","11,586 ",32 ,3.4 ,35.6%
REGIONAL MEDICAL CTR OF HOPKINS CO ,348 ,22 ,370 ,250 ,"13,657 ","52,977 ","13,480 ","52,977 ",145 ,3.9 ,39.2%
TRIGG COUNTY HOSPITAL INC ,15 ,0 ,15 ,15 ,339 ,"1,042 ",342 ,"1,070 ",3 ,3.1 ,19.0%
WESTERN STATE HOSPITAL ,0 ,495 ,495 ,222 ,"1,833 ","40,749 ","1,870 ","58,025 ",112 ,31.0 ,22.6%
3,"","","","","","","","","","",""
METHODIST HOSPITAL ,177 ,0 ,177 ,177 ,"7,124 ","34,371 ","7,112 ","34,354 ",94 ,4.8 ,53.2%
METHODIST HOSPITAL UNION COUNTY ,25 ,0 ,25 ,15 ,709 ,"2,599 ",718 ,"2,649 ",7 ,3.7 ,28.5%
OHIO COUNTY HOSPITAL ,49 ,0 ,49 ,49 ,"1,207 ","4,434 ","1,209 ","4,434 ",12 ,3.7 ,24.8%
OWENSBORO MERCY HEALTH SYSTEM ,415 ,12 ,427 ,303 ,"20,086 ","79,835 ","20,100 ","79,539 ",219 ,4.0 ,51.2%
RIVER VALLEY BEHAVIORAL HEALTH ,0 ,80 ,80 ,80 ,595 ,"14,175 ",589 ,"14,511 ",39 ,24.6 ,48.5%
"",666 ,92 ,758 ,624 ,"29,721 ","135,414 ","29,728 ","135,487 ",371 ,4.6 ,48.9%
4,"","","","","","","","","","",""
CAVERNA MEMORIAL HOSPITAL ,25 ,0 ,25 ,25 ,531 ,"1,952 ",530 ,"1,963 ",5 ,3.7 ,21.4%
GREENVIEW REGIONAL HOSPITAL ,211 ,0 ,211 ,211 ,"4,193 ","16,830 ","4,204 ","24,072 ",46 ,5.7 ,21.9%
LOGAN MEMORIAL HOSPITAL ,92 ,0 ,92 ,35 ,"1,690 ","6,264 ","2,231 ","7,315 ",17 ,3.3 ,18.7%
MONROE COUNTY MEDICAL CENTER ,49 ,0 ,49 ,49 ,"2,737 ","10,226 ","2,725 ","10,212 ",28 ,3.7 ,57.2%
RIVENDELL BEHAVIORAL HEALTH SERVICES ,0 ,72 ,72 ,72 ,761 ,"24,337 ",678 ,"24,022 ",67 ,35.4 ,92.6%
T J SAMSON COMMUNITY HOSPITAL ,165 ,15 ,180 ,180 ,"8,487 ","30,518 ","8,493 ","31,299 ",84 ,3.7 ,46.5%
THE MEDICAL CENTER AT BOWLING GREEN ,294 ,36 ,330 ,330 ,"14,314 ","69,751 ","14,271 ","69,172 ",191 ,4.8 ,57.9%
THE MEDICAL CENTER AT FRANKLIN ,44 ,0 ,44 ,44 ,"1,167 ","4,805 ","1,167 ","4,745 ",13 ,4.1 ,29.9%
THE MEDICAL CENTER AT SCOTTSVILLE ,52 ,0 ,52 ,52 ,713 ,"2,986 ",709 ,"2,981 ",8 ,4.2 ,15.7%
5,"","","","","","","","","","",""
BRECKINRIDGE MEMORIAL HOSPITAL ,27 ,0 ,27 ,27 ,919 ,"3,919 ",923 ,"3,936 ",11 ,4.3 ,39.8%
FLAGET MEMORIAL HOSPITAL ,40 ,0 ,40 ,40 ,"2,149 ","7,084 ","2,149 ","7,056 ",19 ,3.3 ,48.5%
HARDIN MEMORIAL HOSPITAL ,270 ,15 ,285 ,253 ,"11,984 ","58,696 ","12,011 ","58,959 ",161 ,4.9 ,56.4%
LINCOLN TRAIL BEHAVIORAL HEALTH ,0 ,59 ,59 ,59 ,814 ,"16,462 ",835 ,"15,989 ",45 ,19.1 ,76.4%
SYSTEM,"","","","","","","","","","",""
NORTON SPRING VIEW HOSPITAL ,65 ,0 ,65 ,65 ,"2,018 ","6,412 ","1,997 ","6,328 ",18 ,3.2 ,27.0%
TWIN LAKES REGIONAL MEDICAL CTR ,75 ,0 ,75 ,75 ,"2,421 ","10,294 ","2,429 ","10,360 ",28 ,4.3 ,37.6%
"",477 ,74 ,551 ,519 ,"20,305 ","102,867 ","20,344 ","102,628 ",282 ,5.0 ,51.1%
6,"","","","","","","","","","",""
BAPTIST HOSPITAL EAST ,342 ,36 ,378 ,378 ,"22,817 ","108,967 ","22,819 ","109,450 ",299 ,4.8 ,79.0%
BAPTIST HOSPITAL NORTHEAST ,90 ,0 ,90 ,90 ,"2,893 ","10,665 ","2,904 ","10,970 ",29 ,3.8 ,32.5%
CARITAS MEDICAL CENTER ,298 ,0 ,298 ,298 ,"11,631 ","59,473 ","11,651 ","59,575 ",163 ,5.1 ,54.7%
CARITAS PEACE CENTER ,0 ,416 ,416 ,227 ,"2,561 ","68,008 ","2,581 ","71,775 ",186 ,27.8 ,44.8%
CENTRAL STATE HOSPITAL ,0 ,192 ,192 ,115 ,"1,182 ","39,973 ","1,189 ","50,745 ",110 ,42.7 ,57.0%
JEWISH HOSPITAL ,442 ,0 ,442 ,442 ,"22,525 ","135,568 ","22,462 ","135,189 ",371 ,6.0 ,84.0%
JEWISH HOSPITAL SHELBYVILLE ,68 ,0 ,68 ,62 ,"2,682 ","12,830 ","2,711 ","12,945 ",35 ,4.8 ,51.7%
KENTUCKY CORRECTIONAL PSYCHIATRIC ,0 ,97 ,97 ,97 ,520 ,"27,023 ",545 ,"83,365 ",74 ,153.0 ,76.3%
CTR,"","","","","","","","","","",""
KINDRED HOSPITAL - LOUISVILLE ,337 ,0 ,337 ,337 ,465 ,"30,016 ",497 ,"24,097 ",82 ,48.5 ,24.4%
NORTON AUDUBON HOSPITAL ,432 ,0 ,432 ,207 ,"11,544 ","62,002 ","11,526 ","61,578 ",170 ,5.3 ,39.3%
NORTON HSP/KOSAIR CHDRN HSP/NORTON ,889 ,66 ,955 ,626 ,"26,236 ","149,414 ","26,079 ","148,175 ",409 ,5.7 ,42.9%
MED PAVIL,"","","","","","","","","","",""
NORTON SOUTHWEST HOSPITAL ,127 ,0 ,127 ,76 ,"3,958 ","17,066 ","3,935 ","16,627 ",47 ,4.2 ,36.8%
NORTON SUBURBAN HOSPITAL ,380 ,0 ,380 ,290 ,"16,039 ","74,367 ","15,971 ","74,203 ",204 ,4.6 ,53.6%
TEN BROECK DUPONT ,0 ,54 ,54 ,54 ,"1,329 ","18,944 ","1,317 ","17,662 ",52 ,13.4 ,96.1%
TEN BROECK HOSPITAL ,0 ,82 ,82 ,82 ,"1,913 ","26,537 ","1,754 ","23,724 ",73 ,13.5 ,88.7%
UNIVERSITY OF LOUISVILLE HOSPITAL ,364 ,40 ,404 ,276 ,"13,331 ","89,373 ","13,282 ","89,327 ",245 ,6.7 ,60.6%
"","3,769 ",983 ,"4,752 ","3,657 ","141,626 ","930,226 ","141,223 ","989,407 ","2,549 ",7.0 ,53.6%
7,"","","","","","","","","","",""
CARROLL COUNTY HOSPITAL ,15 ,0 ,15 ,15 ,640 ,"2,033 ",646 ,"2,075 ",6 ,3.2 ,37.1%
"NEW HORIZONS HEALTH SYSTEMS, INC ",25 ,0 ,25 ,15 ,503 ,"1,563 ",505 ,"1,577 ",4 ,3.1 ,17.1%
NORTHKEY COMMUNITY CARE-INTENSIVE ,0 ,51 ,51 ,24 ,472 ,"6,409 ",493 ,"6,409 ",18 ,13.0 ,34.4%
SERVICES,"","","","","","","","","","",""
ST ELIZABETH MED CTR-GRANT CO ,15 ,0 ,15 ,15 ,577 ,"1,605 ",559 ,"1,630 ",4 ,2.9 ,29.3%
ST ELIZABETH MEDICAL CENTER NORTH ,193 ,8 ,201 ,52 ,"2,681 ","11,700 ","2,679 ","11,084 ",32 ,4.1 ,15.9%
ST ELIZABETH MEDICAL CENTER SOUTH ,318 ,44 ,362 ,362 ,"21,538 ","87,580 ","21,512 ","90,628 ",240 ,4.2 ,66.3%
ST LUKE HOSPITAL EAST ,284 ,0 ,284 ,161 ,"7,977 ","35,283 ","7,975 ","33,974 ",97 ,4.3 ,34.0%
ST LUKE HOSPITAL WEST ,131 ,22 ,153 ,145 ,"8,015 ","35,364 ","7,884 ","32,479 ",97 ,4.1 ,63.3%
"",981 ,125 ,"1,106 ",789 ,"42,403 ","181,537 ","42,253 ","179,856 ",497 ,4.3 ,45.0%
8,"","","","","","","","","","",""
FLEMING COUNTY HOSPITAL ,52 ,0 ,52 ,32 ,"1,576 ","5,401 ","1,576 ","5,475 ",15 ,3.5 ,28.5%
MEADOWVIEW REGIONAL MEDICAL CENTER ,101 ,0 ,101 ,101 ,"3,666 ","10,478 ","3,667 ","10,499 ",29 ,2.9 ,28.4%
"",153 ,0 ,153 ,133 ,"5,242 ","15,879 ","5,243 ","15,974 ",44 ,3.0 ,28.4%
9,"","","","","","","","","","",""
MARY CHILES HOSPITAL ,56 ,7 ,63 ,63 ,"1,658 ","6,861 ","1,637 ","6,673 ",19 ,4.1 ,29.8%
MORGAN COUNTY ARH HOSPITAL ,20 ,0 ,20 ,15 ,727 ,"2,229 ",729 ,"2,242 ",6 ,3.1 ,30.5%
ST CLAIRE MEDICAL CENTER ,119 ,20 ,139 ,139 ,"5,714 ","21,887 ","5,683 ","21,834 ",60 ,3.8 ,43.1%
"",195 ,27 ,222 ,217 ,"8,099 ","30,977 ","8,049 ","30,749 ",85 ,3.8 ,38.2%
10,"","","","","","","","","","",""
KINGS DAUGHTERS MEDICAL CTR ,302 ,27 ,329 ,329 ,"18,610 ","80,807 ","18,609 ","80,501 ",221 ,4.3 ,67.3%
OUR LADY OF BELLEFONTE HOSPITAL ,174 ,16 ,190 ,190 ,"9,417 ","38,196 ","9,400 ","40,203 ",105 ,4.3 ,55.1%
THREE RIVERS MEDICAL CENTER ,71 ,19 ,90 ,90 ,"4,658 ","17,028 ","4,645 ","15,232 ",47 ,3.3 ,51.8%
"",547 ,62 ,609 ,609 ,"32,685 ","136,031 ","32,654 ","135,936 ",373 ,4.2 ,61.2%
11,"","","","","","","","","","",""
HIGHLANDS REGIONAL MEDICAL CTR ,154 ,12 ,166 ,120 ,"5,837 ","24,338 ","6,212 ","25,784 ",67 ,4.2 ,40.2%
MCDOWELL ARH HOSPITAL ,50 ,0 ,50 ,40 ,"1,483 ","4,141 ","1,469 ","4,134 ",11 ,2.8 ,22.7%
OUR LADY OF THE WAY HOSPITAL ,16 ,0 ,16 ,16 ,"1,041 ","3,931 ","1,074 ","3,931 ",11 ,3.7 ,67.3%
PAUL B HALL REGIONAL MEDICAL CENTER ,72 ,0 ,72 ,72 ,"3,823 ","14,464 ","3,823 ","13,014 ",40 ,3.4 ,55.0%
PIKEVILLE METHODIST HOSPITAL ,199 ,22 ,221 ,213 ,"7,997 ","40,240 ","8,001 ","40,503 ",110 ,5.1 ,49.9%
WILLIAMSON ARH HOSPITAL ,98 ,15 ,113 ,113 ,"4,734 ","20,449 ","4,644 ","20,233 ",56 ,4.4 ,49.6%
12,"","","","","","","","","","",""
HAZARD ARH REGIONAL MEDICAL CENTER ,188 ,100 ,288 ,308 ,"25,842 ","89,643 ","25,771 ","89,655 ",246 ,3.5 ,85.3%
JENKINS COMMUNITY HOSPITAL ,60 ,0 ,60 ,60 ,992 ,"2,466 ",990 ,"2,482 ",7 ,2.5 ,11.3%
KENTUCKY RIVER MEDICAL CTR ,55 ,0 ,55 ,55 ,"4,978 ","13,207 ","4,980 ","12,889 ",36 ,2.6 ,65.8%
MARY BRECKINRIDGE HOSPITAL ,40 ,0 ,40 ,40 ,"1,356 ","4,417 ","1,355 ","4,434 ",12 ,3.3 ,30.3%
WHITESBURG ARH HOSPITAL ,90 ,0 ,90 ,90 ,"5,002 ","17,824 ","5,096 ","18,027 ",49 ,3.5 ,54.3%
"",433 ,100 ,533 ,553 ,"38,170 ","127,557 ","38,192 ","127,487 ",349 ,3.3 ,65.6%
13,"","","","","","","","","","",""
BAPTIST REGIONAL MEDICAL CENTER ,171 ,34 ,205 ,205 ,"9,688 ","46,540 ","9,661 ","45,903 ",128 ,4.8 ,62.2%
HARLAN ARH HOSPITAL ,130 ,20 ,150 ,123 ,"6,253 ","22,477 ","6,267 ","21,647 ",62 ,3.5 ,41.1%
KNOX COUNTY HOSPITAL ,42 ,0 ,42 ,42 ,"2,147 ","7,857 ","2,144 ","7,925 ",22 ,3.7 ,51.3%
MARYMOUNT HOSPITAL ,89 ,0 ,89 ,89 ,"5,258 ","19,072 ","6,282 ","19,821 ",52 ,3.2 ,58.7%
MEMORIAL HOSPITAL INC ,47 ,0 ,47 ,47 ,"2,951 ","9,908 ","2,974 ","10,516 ",27 ,3.5 ,57.8%
MIDDLESBORO ARH HOSPITAL ,96 ,0 ,96 ,96 ,"4,150 ","16,301 ","4,070 ","16,004 ",45 ,3.9 ,46.5%
PINEVILLE COMMUNITY HOSPITAL ,120 ,0 ,120 ,120 ,"4,694 ","19,787 ","4,676 ","20,370 ",54 ,4.4 ,45.2%
ROCKCASTLE HOSPITAL ,26 ,0 ,26 ,20 ,"1,245 ","4,030 ","1,240 ","4,018 ",11 ,3.2 ,42.5%
14,"","","","","","","","","","",""
CASEY COUNTY HOSPITAL ,15 ,0 ,15 ,15 ,632 ,"1,499 ",629 ,"1,409 ",4 ,2.2 ,27.4%
CLINTON COUNTY HOSPITAL INC ,42 ,0 ,42 ,42 ,"2,340 ","9,430 ","2,332 ","9,360 ",26 ,4.0 ,61.5%
CUMBERLAND COUNTY HOSPITAL ,31 ,0 ,31 ,31 ,"1,154 ","6,054 ","1,157 ","6,047 ",17 ,5.2 ,53.5%
JANE TODD CRAWFORD MEMORIAL HOSP ,22 ,20 ,42 ,42 ,"1,282 ","6,806 ","1,293 ","6,807 ",19 ,5.3 ,44.4%
LAKE CUMBERLAND REGIONAL HOSPITAL ,161 ,34 ,195 ,195 ,"12,761 ","62,828 ","12,726 ","62,783 ",172 ,4.9 ,88.3%
RUSSELL COUNTY HOSPITAL ,45 ,0 ,45 ,29 ,"1,315 ","5,432 ","1,324 ","5,466 ",15 ,4.1 ,33.1%
TAYLOR COUNTY HOSPITAL ,90 ,0 ,90 ,90 ,"3,827 ","15,901 ","3,837 ","15,901 ",44 ,4.1 ,48.4%
WAYNE COUNTY HOSPITAL INC ,30 ,0 ,30 ,30 ,789 ,"3,551 ",789 ,"3,567 ",10 ,4.5 ,32.4%
WESTLAKE REGIONAL HOSPITAL ,49 ,28 ,77 ,77 ,"2,112 ","9,385 ","2,097 ","11,003 ",26 ,5.2 ,33.4%
"",485 ,82 ,567 ,551 ,"26,212 ","120,886 ","26,184 ","122,343 ",331 ,4.7 ,58.4%
15,"","","","","","","","","","",""
BEREA HOSPITAL ,48 ,0 ,48 ,48 ,"1,617 ","6,686 ","1,615 ","6,622 ",18 ,4.1 ,38.2%
BLUEGRASS COMMUNITY HOSPITAL ,15 ,0 ,15 ,15 ,426 ,"1,229 ",428 ,"1,229 ",3 ,2.9 ,22.4%
BOURBON COMMUNITY HOSPITAL ,33 ,25 ,58 ,58 ,"1,374 ","6,368 ","1,429 ","6,515 ",17 ,4.6 ,30.1%
CENTRAL BAPTIST HOSPITAL ,371 ,0 ,371 ,357 ,"19,002 ","92,730 ","19,008 ","92,891 ",254 ,4.9 ,68.5%
CLARK REGIONAL MEDICAL CENTER ,75 ,0 ,75 ,75 ,"2,633 ","8,492 ","2,576 ","8,002 ",23 ,3.1 ,31.0%
EASTERN STATE HOSPITAL ,0 ,323 ,323 ,197 ,"1,855 ","37,955 ","1,862 ","78,565 ",104 ,42.2 ,32.2%
EPHRAIM MCDOWELL REG MEDICAL CTR ,114 ,38 ,152 ,152 ,"7,758 ","39,439 ","7,787 ","39,916 ",108 ,5.1 ,71.1%
FORT LOGAN HOSPITAL ,43 ,0 ,43 ,43 ,"1,005 ","3,412 ","1,001 ","3,446 ",9 ,3.4 ,21.7%
FRANKFORT REGIONAL MEDICAL CENTER ,163 ,12 ,175 ,136 ,"6,290 ","23,934 ","6,143 ","22,930 ",66 ,3.7 ,37.5%
GARRARD COUNTY MEMORIAL HOSPITAL ,14 ,0 ,14 ,15 ,432 ,"1,528 ",431 ,"1,536 ",4 ,3.6 ,29.9%
GEORGETOWN COMMUNITY HOSPITAL ,65 ,0 ,65 ,58 ,"2,133 ","5,872 ","2,120 ","5,833 ",16 ,2.8 ,24.8%
HARRISON MEMORIAL HOSPITAL ,61 ,0 ,61 ,61 ,"1,963 ","6,897 ","1,954 ","6,987 ",19 ,3.6 ,31.0%
MARCUM AND WALLACE MEMORIAL HOSP ,25 ,0 ,25 ,15 ,754 ,"2,081 ",754 ,"2,082 ",6 ,2.8 ,22.8%
NICHOLAS COUNTY HOSPITAL ,15 ,0 ,15 ,15 ,701 ,"2,275 ",701 ,"2,281 ",6 ,3.3 ,41.6%
PATTIE A CLAY HOSPITAL ,105 ,0 ,105 ,95 ,"3,622 ","16,055 ","3,622 ","16,228 ",44 ,4.5 ,41.9%
RIDGE BEHAVIORAL HEALTH SYSTEM ,0 ,90 ,90 ,90 ,"2,100 ","16,904 ","2,088 ","17,151 ",46 ,8.2 ,51.5%
SAINT JOSEPH EAST ,166 ,0 ,166 ,166 ,"4,439 ","17,447 ","4,419 ","17,495 ",48 ,4.0 ,28.8%
SAINT JOSEPH HOSPITAL ,400 ,46 ,446 ,446 ,"19,765 ","94,536 ","19,730 ","96,432 ",259 ,4.9 ,58.1%
SAMARITAN HOSPITAL ,271 ,31 ,302 ,190 ,"4,316 ","30,543 ","5,272 ","29,475 ",84 ,5.6 ,27.7%
SHRINERS HOSP FOR CHILDREN ,50 ,0 ,50 ,50 ,"1,287 ","5,124 ","1,311 ","5,735 ",14 ,4.4 ,28.1%
THE JAMES B HAGGIN MEMORIAL HOSPITAL ,15 ,0 ,15 ,15 ,690 ,"2,568 ",688 ,"2,549 ",7 ,3.7 ,46.9%
UNIVERSITY OF KY HOSPITAL ,456 ,17 ,473 ,413 ,"19,858 ","114,702 ","19,845 ","113,535 ",314 ,5.7 ,66.4%
