1 PURCHASE,"","","","","","","","","","",""
Rivendell Behavioral Health Services ,0 ,125 ,125 ,125 ,"1,192 ","38,718 ","1,214 ","37,443 ",106 ,30.8 ,84.9%
T J Samson Community Hospital ,180 ,0 ,180 ,180 ,"6,177 ","19,207 ","6,206 ","19,253 ",53 ,3.1 ,29.2%
The Medical Center At Bowling Green ,285 ,24 ,309 ,309 ,"16,698 ","83,084 ","17,293 ","82,927 ",228 ,4.8 ,73.7%
"",800 ,149 ,949 ,927 ,"31,275 ","170,435 ","31,900 ","169,386 ",467 ,5.3 ,49.2%
5 LINCOLN TRAIL,"","","","","","","","","","",""
Flaget Memorial Hospital ,40 ,0 ,40 ,40 ,"2,535 ","8,176 ","2,522 ","8,117 ",22 ,3.2 ,56.0%
Hardin Memorial Hospital ,270 ,15 ,285 ,253 ,"12,535 ","52,720 ","12,550 ","52,618 ",144 ,4.2 ,50.7%
Lincoln Trail Behavioral Health System ,0 ,111 ,111 ,111 ,"1,223 ","26,344 ","1,224 ","26,378 ",72 ,21.6 ,65.0%
Spring View Hospital ,75 ,0 ,75 ,75 ,"1,669 ","5,546 ","1,671 ","5,642 ",15 ,3.4 ,20.3%
Twin Lakes Regional Medical Center ,75 ,0 ,75 ,75 ,"3,335 ","13,174 ","3,329 ","13,157 ",36 ,4.0 ,48.1%
"",460 ,126 ,586 ,554 ,"21,297 ","105,960 ","21,296 ","105,912 ",290 ,5.0 ,49.5%
6 KIPDA,"","","","","","","","","","",""
Baptist Hospital East ,468 ,22 ,490 ,490 ,"27,578 ","127,863 ","27,584 ","131,140 ",350 ,4.8 ,71.5%
Baptist Hospital Northeast ,90 ,0 ,90 ,90 ,"3,228 ","12,027 ","3,233 ","12,332 ",33 ,3.8 ,36.6%
Central State Hospital ,0 ,192 ,192 ,112 ,"1,043 ","26,472 ","1,053 ","27,300 ",73 ,25.9 ,37.8%
Jewish Hospital & St Mary's Healthcare ,412 ,20 ,432 ,432 ,"19,217 ","105,593 ","19,261 ","105,593 ",289 ,5.5 ,67.0%
Jewish Hospital Shelbyville ,70 ,0 ,70 ,41 ,"1,750 ","6,898 ","1,747 ","6,881 ",19 ,3.9 ,27.0%
Kentucky Correctional Psychiatric Ctr ,0 ,97 ,97 ,87 ,831 ,"22,367 ",816 ,"22,159 ",61 ,27.2 ,63.2%
Norton Audubon Hospital ,432 ,0 ,432 ,262 ,"13,993 ","73,309 ","13,970 ","72,984 ",201 ,5.2 ,46.5%
Norton Brownsboro Hospital ,127 ,0 ,127 ,98 ,"5,286 ","18,966 ","5,293 ","18,843 ",52 ,3.6 ,40.9%
Norton Hsp/Kosair Chdrn Hsp/Norton ,859 ,46 ,905 ,603 ,"26,777 ","161,242 ","26,770 ","160,362 ",442 ,6.0 ,48.8%
Norton Suburban Hospital ,373 ,0 ,373 ,364 ,"15,772 ","72,314 ","15,803 ","70,763 ",198 ,4.5 ,53.1%
Our Lady of Peace ,0 ,396 ,396 ,243 ,"4,266 ","71,484 ","4,276 ","75,868 ",196 ,17.7 ,49.5%
Saints Mary And Elizabeth Hospital ,298 ,0 ,298 ,164 ,"10,366 ","44,909 ","10,364 ","44,288 ",123 ,4.3 ,41.3%
The Brook Hospital ,0 ,86 ,86 ,86 ,"1,283 ","28,093 ","1,277 ","29,446 ",77 ,23.1 ,89.5%
The Brook Hospital Dupont ,0 ,76 ,76 ,76 ,"1,275 ","22,258 ","1,263 ","22,522 ",61 ,17.8 ,80.2%
University Of Louisville Hospital ,384 ,20 ,404 ,329 ,"17,355 ","95,742 ","17,362 ","95,742 ",262 ,5.5 ,64.9%
"","3,513 ",955 ,"4,468 ","3,477 ","150,020 ","889,537 ","150,072 ","896,223 ","2,437 ",6.0 ,54.5%
7 NORTHERN KY,"","","","","","","","","","",""
Northkey Community Care Intensive Serv ,0 ,51 ,51 ,34 ,425 ,"7,643 ",432 ,"7,867 ",21 ,18.2 ,41.1%
St Elizabeth Edgewood ,450 ,44 ,494 ,494 ,"29,065 ","127,765 ","29,366 ","138,640 ",350 ,4.7 ,70.9%
St Elizabeth Florence ,131 ,22 ,153 ,153 ,"8,704 ","36,074 ","8,587 ","38,934 ",99 ,4.5 ,64.6%
St Elizabeth Ft Thomas ,278 ,0 ,278 ,132 ,"6,140 ","27,584 ","5,920 ","27,516 ",76 ,4.6 ,27.2%
"",859 ,117 ,976 ,813 ,"44,334 ","199,066 ","44,305 ","212,957 ",545 ,4.8 ,55.9%
8 BUFFALO TRACE,"","","","","","","","","","",""
Fleming County Hospital ,52 ,0 ,52 ,52 ,"1,340 ","5,121 ","1,293 ","5,035 ",14 ,3.9 ,27.0%
Meadowview Regional Medical Center ,100 ,0 ,100 ,85 ,"2,718 ","7,485 ","2,718 ","7,485 ",21 ,2.8 ,20.5%
"",152 ,0 ,152 ,137 ,"4,058 ","12,606 ","4,011 ","12,520 ",35 ,3.1 ,22.7%
9 GATEWAY,"","","","","","","","","","",""
St Claire Medical Center ,119 ,20 ,139 ,139 ,"6,330 ","21,691 ","6,327 ","21,340 ",59 ,3.4 ,42.8%
St Joseph Mount Sterling Hosp ,56 ,7 ,63 ,50 ,"2,077 ","8,567 ","2,081 ","8,567 ",23 ,4.1 ,37.3%
"",175 ,27 ,202 ,189 ,"8,407 ","30,258 ","8,408 ","29,907 ",83 ,3.6 ,41.0%
10 FIVCO,"","","","","","","","","","",""
Kings Daughters Medical Center ,401 ,27 ,428 ,428 ,"22,405 ","93,840 ","22,417 ","94,864 ",257 ,4.2 ,60.1%
Our Lady of Bellefonte Hospital ,174 ,16 ,190 ,190 ,"6,337 ","25,476 ","6,343 ","25,482 ",70 ,4.0 ,36.7%
Three Rivers Medical Center ,71 ,19 ,90 ,90 ,"3,436 ","13,118 ","3,436 ","13,118 ",36 ,3.8 ,39.9%
"",646 ,62 ,708 ,708 ,"32,178 ","132,434 ","32,196 ","133,464 ",363 ,4.1 ,51.2%
11 BIG SANDY,"","","","","","","","","","",""
Highlands Regional Medical Center ,154 ,12 ,166 ,142 ,"5,858 ","26,079 ","5,879 ","26,101 ",71 ,4.4 ,43.0%
Paul B Hall Regional Medical Center ,72 ,0 ,72 ,72 ,"3,635 ","12,947 ","3,644 ","12,875 ",35 ,3.5 ,49.3%
Pikeville Medical Center ,221 ,0 ,221 ,221 ,"10,391 ","50,214 ","10,369 ","50,132 ",138 ,4.8 ,62.3%
Williamson ARH Hospital ,113 ,0 ,113 ,98 ,"2,929 ","11,428 ","2,928 ","11,396 ",31 ,3.9 ,27.7%
"",560 ,12 ,572 ,533 ,"22,813 ","100,668 ","22,820 ","100,504 ",276 ,4.4 ,48.2%
12 KY RIVER,"","","","","","","","","","",""
Hazard ARH Regional Medical Center ,188 ,100 ,288 ,288 ,"13,538 ","76,623 ","13,714 ","76,814 ",210 ,5.6 ,72.9%
Kentucky River Medical Center ,55 ,0 ,55 ,55 ,"3,646 ","9,571 ","3,652 ","10,212 ",26 ,2.8 ,47.7%
Whitesburg ARH Hospital ,90 ,0 ,90 ,82 ,"4,045 ","12,031 ","3,466 ","12,030 ",33 ,3.5 ,36.6%
"",333 ,100 ,433 ,425 ,"21,229 ","98,225 ","20,832 ","99,056 ",269 ,4.8 ,62.2%
13 CUMBERLAND VALLEY,"","","","","","","","","","",""
Baptist Regional Medical Center ,162 ,44 ,206 ,206 ,"8,393 ","40,676 ","8,404 ","41,862 ",111 ,5.0 ,54.1%
Harlan ARH Hospital ,120 ,30 ,150 ,127 ,"5,851 ","22,411 ","5,847 ","23,807 ",61 ,4.1 ,40.9%
Memorial Hospital ,63 ,0 ,63 ,63 ,"4,469 ","14,063 ","4,247 ","14,063 ",39 ,3.3 ,61.2%
Middlesboro ARH Hospital ,96 ,0 ,96 ,96 ,"3,149 ","10,765 ","3,140 ","10,719 ",29 ,3.4 ,30.7%
Pineville Community Hospital ,120 ,0 ,120 ,120 ,"2,882 ","13,098 ","2,883 ","14,306 ",36 ,5.0 ,29.9%
Rockcastle Hospital ,26 ,0 ,26 ,20 ,"1,001 ","3,563 ","1,006 ","3,583 ",10 ,3.6 ,37.5%
Saint Joseph Hospital London ,120 ,0 ,120 ,120 ,"8,069 ","32,611 ","8,068 ","34,387 ",89 ,4.3 ,74.5%
"",707 ,74 ,781 ,752 ,"33,814 ","137,187 ","33,595 ","142,727 ",376 ,4.2 ,48.1%
14 LAKE CUMBERLAND,"","","","","","","","","","",""
Clinton County Hospital ,42 ,0 ,42 ,42 ,"1,602 ","6,986 ","1,607 ","6,986 ",19 ,4.3 ,45.6%
Lake Cumberland Regional Hospital ,231 ,34 ,265 ,265 ,"12,254 ","52,524 ","12,471 ","55,756 ",144 ,4.5 ,54.3%
Taylor Regional Hospital ,90 ,0 ,90 ,90 ,"3,003 ","11,926 ","2,991 ","11,926 ",33 ,4.0 ,36.3%
Westlake Regional Hospital ,49 ,28 ,77 ,49 ,"1,458 ","5,603 ","1,456 ","5,545 ",15 ,3.8 ,19.9%
"",412 ,62 ,474 ,446 ,"18,317 ","77,039 ","18,525 ","80,213 ",211 ,4.3 ,44.5%
15 BLUEGRASS,"","","","","","","","","","",""
Bourbon Community Hospital ,33 ,25 ,58 ,58 ,"1,876 ","9,288 ","1,834 ","9,063 ",25 ,4.9 ,43.9%
Central Baptist Hospital ,383 ,0 ,383 ,344 ,"17,694 ","84,588 ","18,358 ","85,940 ",232 ,4.7 ,60.5%
Clark Regional Medical Center ,75 ,0 ,75 ,75 ,"2,757 ","8,221 ","2,537 ","8,221 ",23 ,3.2 ,30.0%
Eastern State Hospital ,0 ,323 ,323 ,197 ,"2,441 ","51,465 ","2,468 ","51,738 ",141 ,21.0 ,43.7%
Ephraim McDowell Reg Medical Ctr ,159 ,38 ,197 ,171 ,"7,129 ","31,943 ","7,138 ","31,832 ",88 ,4.5 ,44.4%
Frankfort Regional Medical Center ,173 ,0 ,173 ,124 ,"3,863 ","15,905 ","4,646 ","16,819 ",44 ,3.6 ,25.2%
Georgetown Community Hospital ,75 ,0 ,75 ,58 ,"1,980 ","5,768 ","1,962 ","5,871 ",16 ,3.0 ,21.1%
Harrison Memorial Hospital ,61 ,0 ,61 ,61 ,"1,802 ","5,975 ","1,800 ","6,053 ",16 ,3.4 ,26.8%
Pattie A Clay Regional Medical Ctr ,105 ,0 ,105 ,66 ,"4,230 ","13,168 ","4,064 ","14,440 ",36 ,3.6 ,34.4%
Ridge Behavioral Health System ,0 ,90 ,90 ,90 ,"2,549 ","26,757 ","2,557 ","26,757 ",73 ,10.5 ,81.5%
Saint Joseph East ,152 ,0 ,152 ,152 ,"9,030 ","30,576 ","8,267 ","30,576 ",84 ,3.7 ,55.1%
Saint Joseph Hospital ,453 ,0 ,453 ,453 ,"17,178 ","86,725 ","17,639 ","86,725 ",238 ,4.9 ,52.5%
Shriners Hosp for Children ,50 ,0 ,50 ,50 ,224 ,953 ,224 ,"1,005 ",3 ,4.5 ,5.2%
UKHealthCare Good Samaritan Hospital ,191 ,31 ,222 ,150 ,"8,206 ","39,434 ","8,190 ","40,979 ",108 ,5.0 ,48.7%
University of Ky Hospital ,569 ,0 ,569 ,539 ,"24,951 ","160,129 ","24,929 ","156,144 ",439 ,6.3 ,77.1%
