1 PURCHASE,"","","","","","","","","","",""
CALLOWAY,"","","","","","","","","","",""
MASON,"","","","","","","","","","",""
Meadowview Regional Medical Center ,100 ,0 ,100 ,85 ,"2,332 ","7,003 ","2,257 ","6,972 ",19 ,3.1 ,19.2%
"",152 ,0 ,152 ,137 ,"3,554 ","11,070 ","3,479 ","11,043 ",30 ,3.2 ,20.0%
9 GATEWAY,"","","","","","","","","","",""
MONTGOMERY,"","","","","","","","","","",""
St Joseph Mount Sterling Hosp ,42 ,0 ,42 ,42 ,"1,918 ","8,045 ","1,917 ","7,998 ",22 ,4.2 ,52.5%
ROWAN,"","","","","","","","","","",""
St Claire Medical Center ,119 ,20 ,139 ,139 ,"6,478 ","18,922 ","6,379 ","20,680 ",52 ,3.2 ,37.3%
"",161 ,20 ,181 ,181 ,"8,396 ","26,967 ","8,296 ","28,678 ",74 ,3.5 ,40.8%
10 FIVCO,"","","","","","","","","","",""
BOYD,"","","","","","","","","","",""
Kings Daughters Medical Center ,401 ,27 ,428 ,428 ,"15,376 ","72,004 ","14,934 ","72,370 ",197 ,4.8 ,46.1%
GREENUP,"","","","","","","","","","",""
Our Lady of Bellefonte Hospital ,158 ,32 ,190 ,190 ,"6,193 ","25,242 ","6,207 ","25,895 ",69 ,4.2 ,36.4%
LAWRENCE,"","","","","","","","","","",""
Three Rivers Medical Center ,71 ,19 ,90 ,90 ,"2,854 ","9,683 ","2,827 ","9,625 ",27 ,3.4 ,29.5%
11 BIG SANDY,"","","","","","","","","","",""
FLOYD,"","","","","","","","","","",""
Highlands Regional Medical Center ,154 ,12 ,166 ,139 ,"4,168 ","15,837 ","4,169 ","17,547 ",43 ,4.2 ,26.1%
JOHNSON,"","","","","","","","","","",""
Paul B Hall Regional Medical Center ,72 ,0 ,72 ,72 ,"1,838 ","6,513 ","1,833 ","6,354 ",18 ,3.5 ,24.8%
PIKE,"","","","","","","","","","",""
Pikeville Medical Center ,221 ,0 ,221 ,221 ,"12,429 ","60,867 ","12,391 ","61,118 ",167 ,4.9 ,75.5%
Williamson ARH Hospital ,113 ,0 ,113 ,94 ,"2,850 ","10,777 ","2,904 ","10,863 ",30 ,3.7 ,26.1%
"",560 ,12 ,572 ,526 ,"21,285 ","93,994 ","21,297 ","95,882 ",258 ,4.5 ,45.0%
12 KY RIVER,"","","","","","","","","","",""
BREATHITT,"","","","","","","","","","",""
Kentucky River Medical Center ,55 ,0 ,55 ,55 ,"2,457 ","6,233 ","2,716 ","6,299 ",17 ,2.3 ,31.0%
LETCHER,"","","","","","","","","","",""
Whitesburg ARH Hospital ,90 ,0 ,90 ,90 ,"3,639 ","14,364 ","3,942 ","14,506 ",39 ,3.7 ,43.7%
PERRY,"","","","","","","","","","",""
Hazard ARH Regional Medical Center ,238 ,100 ,338 ,338 ,"13,725 ","72,605 ","14,075 ","72,685 ",199 ,5.2 ,58.9%
"",383 ,100 ,483 ,483 ,"19,821 ","93,202 ","20,733 ","93,490 ",255 ,4.5 ,52.9%
13 CUMBERLAND VALLEY,"","","","","","","","","","",""
BELL,"","","","","","","","","","",""
Middlesboro ARH Hospital ,96 ,0 ,96 ,96 ,"2,287 ","9,212 ","2,457 ","9,307 ",25 ,3.8 ,26.3%
Pineville Community Hospital ,120 ,0 ,120 ,120 ,"2,469 ","9,796 ","2,379 ","10,966 ",27 ,4.6 ,22.4%
CLAY,"","","","","","","","","","",""
Memorial Hospital ,63 ,0 ,63 ,63 ,"2,232 ","6,815 ","2,236 ","7,003 ",19 ,3.1 ,29.6%
HARLAN,"","","","","","","","","","",""
Harlan ARH Hospital ,120 ,30 ,150 ,125 ,"5,024 ","20,506 ","5,205 ","20,619 ",56 ,4.0 ,37.5%
LAUREL,"","","","","","","","","","",""
Saint Joseph Hospital London ,120 ,0 ,120 ,120 ,"6,225 ","23,123 ","6,240 ","24,198 ",63 ,3.9 ,52.8%
ROCKCASTLE,"","","","","","","","","","",""
Rockcastle Hospital ,26 ,0 ,26 ,20 ,927 ,"3,615 ",923 ,"3,621 ",10 ,3.9 ,38.1%
WHITLEY,"","","","","","","","","","",""
Baptist Health Corbin ,162 ,44 ,206 ,206 ,"8,168 ","36,032 ","8,173 ","35,644 ",99 ,4.4 ,47.9%
"",707 ,74 ,781 ,750 ,"27,332 ","109,099 ","27,613 ","111,358 ",299 ,4.0 ,38.3%
14 LAKE CUMBERLAND,"","","","","","","","","","",""
ADAIR,"","","","","","","","","","",""
Westlake Regional Hospital ,49 ,25 ,74 ,74 ,779 ,"3,675 ",772 ,"3,732 ",10 ,4.8 ,13.6%
CLINTON,"","","","","","","","","","",""
Clinton County Hospital ,42 ,0 ,42 ,42 ,976 ,"3,937 ",979 ,"3,923 ",11 ,4.0 ,25.7%
PULASKI,"","","","","","","","","","",""
Lake Cumberland Regional Hospital ,231 ,34 ,265 ,265 ,"10,571 ","46,130 ","10,599 ","43,376 ",126 ,4.1 ,47.7%
TAYLOR,"","","","","","","","","","",""
Taylor Regional Hospital ,90 ,0 ,90 ,90 ,"2,578 ","10,255 ","2,585 ","10,255 ",28 ,4.0 ,31.2%
"",412 ,59 ,471 ,471 ,"14,904 ","63,997 ","14,935 ","61,286 ",175 ,4.1 ,37.2%
15 BLUEGRASS,"","","","","","","","","","",""
BOURBON,"","","","","","","","","","",""
Bourbon Community Hospital ,25 ,33 ,58 ,58 ,"1,993 ","9,293 ","1,968 ","9,168 ",25 ,4.7 ,43.9%
BOYLE,"","","","","","","","","","",""
Ephraim McDowell Reg Medical Ctr ,159 ,38 ,197 ,135 ,"6,835 ","31,958 ","6,911 ","31,348 ",88 ,4.5 ,44.4%
CLARK,"","","","","","","","","","",""
Clark Regional Medical Center ,54 ,0 ,54 ,54 ,"2,627 ","7,793 ","2,384 ","7,793 ",21 ,3.3 ,39.5%
FAYETTE,"","","","","","","","","","",""
Baptist Health Lexington ,383 ,0 ,383 ,344 ,"17,564 ","79,662 ","17,518 ","80,756 ",218 ,4.6 ,57.0%
Eastern State Hospital ,0 ,195 ,195 ,140 ,"2,235 ","44,905 ","2,221 ","42,960 ",123 ,19.3 ,63.1%
Ridge Behavioral Health System ,0 ,90 ,90 ,90 ,"2,205 ","17,725 ","2,205 ","17,725 ",49 ,8.0 ,54.0%
Saint Joseph East ,185 ,0 ,185 ,193 ,"10,307 ","36,145 ","10,310 ","35,896 ",99 ,3.5 ,53.5%
Saint Joseph Hospital ,408 ,0 ,408 ,252 ,"15,652 ","68,780 ","15,633 ","68,584 ",188 ,4.4 ,46.2%
Shriners Hosp for Children ,50 ,0 ,50 ,50 ,165 ,517 ,165 ,545 ,1 ,3.3 ,2.8%
UKHealthCare Good Samaritan Hospital ,150 ,31 ,181 ,180 ,"8,678 ","45,940 ","8,671 ","46,580 ",126 ,5.4 ,69.5%
University of Kentucky Hospital ,569 ,0 ,569 ,569 ,"27,549 ","193,777 ","27,482 ","194,007 ",531 ,7.1 ,93.3%
FRANKLIN,"","","","","","","","","","",""
Frankfort Regional Medical Center ,173 ,0 ,173 ,117 ,"5,669 ","21,820 ","5,810 ","23,169 ",60 ,4.0 ,34.6%
HARRISON,"","","","","","","","","","",""
Harrison Memorial Hospital ,61 ,0 ,61 ,61 ,"1,297 ","4,214 ","1,302 ","4,265 ",12 ,3.3 ,18.9%
MADISON,"","","","","","","","","","",""
Baptist Health Richmond ,105 ,0 ,105 ,69 ,"3,071 ","12,480 ","3,066 ","12,486 ",34 ,4.1 ,32.6%
SCOTT,"","","","","","","","","","",""
Georgetown Community Hospital ,75 ,0 ,75 ,58 ,"1,980 ","6,261 ","1,979 ","6,255 ",17 ,3.2 ,22.9%
