Mary mount Medical Center ,89 ,0 ,89 ,89 ,"7,132 ","25,802 ","7,072 ","25,175 ",71 ,3.6 ,79.4%
Memorial Hospital ,63 ,0 ,63 ,63 ,"3,758 ","14,077 ","3,734 ","14,143 ",39 ,3.8 ,61.2%
Middlesboro ARH Hospital ,96 ,0 ,96 ,96 ,"3,675 ","13,592 ","3,718 ","13,828 ",37 ,3.7 ,38.8%
Pineville Community Hospital ,120 ,0 ,120 ,120 ,"4,011 ","15,780 ","4,018 ","17,902 ",43 ,4.5 ,36.0%
Rockcastle Hospital ,26 ,0 ,26 ,20 ,"1,493 ","4,660 ","1,487 ","4,660 ",13 ,3.1 ,49.1%
"",686 ,54 ,740 ,714 ,"33,351 ","133,308 ","33,360 ","135,060 ",365 ,4.0 ,49.4%
14,"","","","","","","","","","",""
Clinton County  Hospital ,42 ,0 ,42 ,42 ,"1,881 ","8,644 ","1,891 ","8,686 ",24 ,4.6 ,56.4%
Lake Cumberland Regional Hospital ,186 ,34 ,220 ,220 ,"10,266 ","52,524 ","10,266 ","52,524 ",144 ,5.1 ,65.4%
Taylor Regional Hospital ,90 ,0 ,90 ,90 ,"3,050 ","12,706 ","3,055 ","12,706 ",35 ,4.2 ,38.7%
Westlake Regional Hospital ,49 ,28 ,77 ,49 ,"2,196 ","7,682 ","2,204 ","7,754 ",21 ,3.5 ,27.3%
"",367 ,62 ,429 ,401 ,"17,393 ","81,556 ","17,416 ","81,670 ",223 ,4.7 ,52.1%
15,"","","","","","","","","","",""
Bourbon Community Hospital ,33 ,25 ,58 ,58 ,"1,447 ","6,184 ","1,445 ","6,208 ",17 ,4.3 ,29.2%
Central Baptist Hospital ,371 ,0 ,371 ,347 ,"18,865 ","84,285 ","18,901 ","86,089 ",231 ,4.6 ,62.2%
Clark Regional Medical Center ,75 ,0 ,75 ,75 ,"3,044 ","9,294 ","3,004 ","9,208 ",25 ,3.1 ,34.0%
Eastern State Hospital ,0 ,323 ,323 ,197 ,"2,393 ","45,960 ","2,425 ","66,004 ",126 ,27.2 ,39.0%
Ephraim McDowell Reg Medical Ctr ,124 ,38 ,162 ,141 ,"8,611 ","39,840 ","8,616 ","39,775 ",109 ,4.6 ,67.4%
Frankfort Regional Medical Center ,173 ,0 ,173 ,134 ,"4,675 ","16,702 ","4,675 ","17,105 ",46 ,3.7 ,26.5%
Georgetown Community  Hospital ,75 ,0 ,75 ,50 ,"2,322 ","6,955 ","2,322 ","6,955 ",19 ,3.0 ,25.4%
Harrison Memorial Hospital ,61 ,0 ,61 ,61 ,"1,610 ","5,621 ","1,617 ","5,647 ",15 ,3.5 ,25.2%
Pattie A Clay  Regional Medical Ctr ,105 ,0 ,105 ,95 ,"3,851 ","15,242 ","3,825 ","15,223 ",42 ,4.0 ,39.8%
Ridge Behavioral Health System ,0 ,90 ,90 ,90 ,"2,707 ","26,786 ","2,722 ","26,786 ",73 ,9.8 ,81.5%
Saint Joseph East ,136 ,0 ,136 ,136 ,"7,972 ","27,756 ","7,902 ","27,512 ",76 ,3.5 ,55.9%
Saint Joseph Hospital ,446 ,0 ,446 ,446 ,"17,873 ","87,040 ","17,800 ","86,358 ",238 ,4.9 ,53.5%
Samaritan Hospital ,230 ,31 ,261 ,261 ,"4,534 ","21,450 ","4,534 ","21,351 ",59 ,4.7 ,22.5%
Shriners Hosp for Children ,50 ,0 ,50 ,50 ,"1,363 ","5,335 ","1,362 ","5,249 ",15 ,3.9 ,29.2%
University of Kentucky Hospital ,456 ,17 ,473 ,462 ,"26,200 ","142,089 ","26,204 ","143,562 ",389 ,5.5 ,82.3%
